Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-OCTOBER-2023,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1018,0,0,36,0,0,1,0,0,2,0,0,0,0,0,0
MSitAE-OCTOBER-2023,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14971,0,0,0,0,0,5076,0,0,0,0,0,1455,3,2975,0,0,687
MSitAE-OCTOBER-2023,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,17051,0,6310,124,0,22,7313,0,579,4,0,1,2461,75,3766,0,140,940
MSitAE-OCTOBER-2023,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6132,0,0,1916,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22398,0,0,0,0,0,8895,0,0,0,0,0,2125,3,6265,0,0,295
MSitAE-OCTOBER-2023,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4455,0,0,56,0,28,2109,0,0,0,0,0,267,136,994,0,0,215
MSitAE-OCTOBER-2023,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6631,0,1658,0,0,0,2315,0,32,0,0,0,767,31,970,0,0,36
MSitAE-OCTOBER-2023,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10162,0,0,0,0,0,3590,0,0,0,0,0,767,469,3118,0,0,832
MSitAE-OCTOBER-2023,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,6619,0,0,0,0,0,18,0,0,0,0,0,0,0,0,26
MSitAE-OCTOBER-2023,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
MSitAE-OCTOBER-2023,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8573,0,10276,231,0,228,4221,0,62,78,0,0,504,813,2710,0,0,1529
MSitAE-OCTOBER-2023,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8405,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1474,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5356,0,0,887,0,0,5,0,0,4,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,164,0,0,1603,0,0,0,0,0,1,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,83,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,51,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,892,0,0,1552,0,0,0,0,0,1,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,62,0,0,332,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15469,2445,0,0,0,0,6186,134,0,0,0,0,1341,276,5170,7,0,1562
MSitAE-OCTOBER-2023,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9189,0,2988,0,0,0,3293,0,0,0,0,0,964,70,2980,0,101,1599
MSitAE-OCTOBER-2023,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4854,0,410,242,0,19,528,0,0,27,0,0,16,0,1097,0,0,79
MSitAE-OCTOBER-2023,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12636,0,4548,57,0,401,5877,0,468,23,0,23,492,802,3074,0,104,1417
MSitAE-OCTOBER-2023,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11785,0,3434,1062,0,64,5705,0,25,368,0,0,1005,86,3775,0,0,2237
MSitAE-OCTOBER-2023,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13760,493,8032,676,0,338,7496,0,262,318,0,6,926,1057,6122,0,0,2985
MSitAE-OCTOBER-2023,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13444,0,6826,0,0,853,4247,0,520,0,0,0,928,142,5952,0,0,906
MSitAE-OCTOBER-2023,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5236,0,5054,0,0,258,2698,0,307,0,0,2,371,149,2205,0,0,1473
MSitAE-OCTOBER-2023,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11308,0,3573,0,0,0,3581,0,47,0,0,0,758,0,2976,0,0,364
MSitAE-OCTOBER-2023,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5743,0,0,0,0,0,42,0,0,0,0,0,0,0,11,0,191
MSitAE-OCTOBER-2023,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10395,0,0,26,0,0,1725,0,0,0,0,0,167,32,1756,0,0,340
MSitAE-OCTOBER-2023,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12958,1622,5772,0,0,772,5415,116,0,0,0,0,626,52,3668,19,0,2835
MSitAE-OCTOBER-2023,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12761,284,0,179,1,0,3143,1,0,23,0,0,452,551,2009,10,0,148
MSitAE-OCTOBER-2023,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4701,0,11231,0,0,0,2461,0,46,0,0,0,177,0,1710,0,621,2064
MSitAE-OCTOBER-2023,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11233,0,0,0,0,0,6043,0,0,0,0,0,1068,521,3543,0,0,1905
MSitAE-OCTOBER-2023,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18051,0,2247,894,0,157,3194,0,4,68,0,0,876,42,5717,0,0,958
MSitAE-OCTOBER-2023,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1436,0,0,0,0,0,12,0,0,0,0,0,0,0,32,0
MSitAE-OCTOBER-2023,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,11964,0,8710,0,0,0,4549,0,784,0,0,0,279,1196,3474,0,79,1843
MSitAE-OCTOBER-2023,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3511,0,0,150,0,0,200,0,0,3,0,0,0,0,0,0
MSitAE-OCTOBER-2023,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,5028,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,24973,1610,2027,1685,0,397,10235,5,139,503,0,10,1695,985,8026,22,50,1363
MSitAE-OCTOBER-2023,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7303,0,0,559,0,0,192,0,0,1,0,0,0,0,0,0
MSitAE-OCTOBER-2023,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3908,0,0,0,0,0,737,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2702,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1570,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5580,0,0,337,0,0,230,0,0,65,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2537,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2752,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3270,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
MSitAE-OCTOBER-2023,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6450,0,3051,99,0,0,3153,0,27,44,0,0,654,141,1948,0,0,1206
MSitAE-OCTOBER-2023,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31211,0,1658,733,0,52,11094,0,52,194,0,0,3313,41,8689,0,135,1334
MSitAE-OCTOBER-2023,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5649,0,6151,0,0,0,3540,0,176,0,0,0,819,42,1797,0,0,417
MSitAE-OCTOBER-2023,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8598,0,4192,364,0,152,3743,0,206,70,0,0,1183,170,3569,0,0,784
MSitAE-OCTOBER-2023,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8234,0,5010,501,0,130,3035,0,139,191,0,0,592,0,2204,0,0,403
MSitAE-OCTOBER-2023,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5906,0,11340,0,0,0,3201,0,514,0,0,0,425,693,2039,0,48,1032
MSitAE-OCTOBER-2023,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10219,0,5653,668,0,318,6123,0,159,357,0,48,850,449,2991,0,23,507
MSitAE-OCTOBER-2023,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11931,1304,0,252,0,0,5061,69,0,116,0,0,561,7,3478,14,0,1461
MSitAE-OCTOBER-2023,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,14670,0,0,0,0,0,5755,0,0,0,0,0,672,996,4501,0,0,583
MSitAE-OCTOBER-2023,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14749,0,8198,78,0,1128,8431,0,460,26,0,164,1543,827,3660,0,0,527
MSitAE-OCTOBER-2023,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8772,0,0,0,0,0,3506,0,0,0,0,0,295,310,981,0,0,74
MSitAE-OCTOBER-2023,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7610,0,5286,0,0,0,4175,0,48,0,0,0,1180,310,2320,0,0,943
MSitAE-OCTOBER-2023,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12053,0,11568,66,0,0,6538,0,407,28,0,0,556,1079,4523,0,451,1638
MSitAE-OCTOBER-2023,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21589,1874,0,0,0,0,10526,96,0,0,0,0,1484,1330,5526,3,0,3263
MSitAE-OCTOBER-2023,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,9054,0,0,748,0,0,3814,0,0,248,0,0,1013,330,2766,0,0,756
MSitAE-OCTOBER-2023,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9305,0,2233,723,0,968,3908,0,49,0,0,0,271,2,3389,0,0,643
MSitAE-OCTOBER-2023,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13185,0,4213,0,0,5522,5799,0,0,0,0,0,1974,32,4258,0,0,725
MSitAE-OCTOBER-2023,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10686,0,1931,96,0,353,6105,0,199,30,0,2,442,1088,2738,0,46,2271
MSitAE-OCTOBER-2023,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59
MSitAE-OCTOBER-2023,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
MSitAE-OCTOBER-2023,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5640,0,0,273,0,0,1077,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,23689,3399,14678,2263,435,950,11310,126,1459,878,5,244,3390,184,5842,203,271,478
MSitAE-OCTOBER-2023,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,24807,854,16715,0,0,0,11219,22,2803,0,0,0,1280,1160,5458,0,0,1054
MSitAE-OCTOBER-2023,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6983,0,2786,0,0,0,3671,0,369,0,0,0,459,241,1837,0,126,606
MSitAE-OCTOBER-2023,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4267,0,0,261,0,3428,1692,0,0,63,0,7,162,36,1637,0,0,513
MSitAE-OCTOBER-2023,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16163,0,6928,0,0,677,6300,0,0,0,0,0,80,0,4882,0,0,2226
MSitAE-OCTOBER-2023,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10498,412,8967,0,0,711,6122,0,374,0,0,24,870,883,4578,1,0,1469
