Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-SEPTEMBER-2022,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NQT10,NHS ENGLAND SOUTH EAST ,ASSURA READING LLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
MSitAE-SEPTEMBER-2022,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
MSitAE-SEPTEMBER-2022,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5720,0,3197,76,0,18,2430,0,32,22,0,0,874,164,1607,0,0,772
MSitAE-SEPTEMBER-2022,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9878,0,0,0,0,0,5506,0,0,0,0,0,599,653,2841,0,0,1833
MSitAE-SEPTEMBER-2022,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8062,1171,2055,0,0,0,3400,0,21,0,0,0,634,0,3472,792,0,902
MSitAE-SEPTEMBER-2022,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4304,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7971,0,0,70,0,0,56,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3358,0,0,99,0,0,99,0,0,12,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
MSitAE-SEPTEMBER-2022,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,7964,0,0,305,0,0,2835,0,0,0,0,0,439,1,2338,0,0,515
MSitAE-SEPTEMBER-2022,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5898,0,1312,134,0,0,2183,0,0,37,0,0,456,378,1576,0,0,471
MSitAE-SEPTEMBER-2022,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8235,704,2671,1111,0,569,0,0,0,0,0,0,1709,0,3162,0,0,2477
MSitAE-SEPTEMBER-2022,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,3989,0,0,54,0,30,2044,0,0,0,0,0,230,355,796,0,0,134
MSitAE-SEPTEMBER-2022,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5399,0,0,143,0,0,2435,0,0,31,0,0,151,296,1258,0,0,493
MSitAE-SEPTEMBER-2022,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,5149,0,1541,342,0,262,1589,0,27,0,0,0,265,0,1703,0,0,92
MSitAE-SEPTEMBER-2022,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7938,616,1666,209,0,54,3368,0,0,52,0,0,214,705,1502,0,0,1612
MSitAE-SEPTEMBER-2022,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,2134,0,0,0,0,0,66,0,0,0,0,0,0,0,2,147
MSitAE-SEPTEMBER-2022,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,11343,0,0,0,0,0,245,0,0,0,0,0,0,0,0,81
MSitAE-SEPTEMBER-2022,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,7158,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
MSitAE-SEPTEMBER-2022,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9680,0,4815,0,0,372,4423,0,99,0,0,0,1153,44,2057,0,149,1635
MSitAE-SEPTEMBER-2022,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1139,0,0,0,0,0,6,0,0,0,0,0,0,0,33,0
MSitAE-SEPTEMBER-2022,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,6932,0,0,525,0,0,46,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,4479,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7734,437,6184,640,0,0,3813,5,1014,138,0,0,559,546,1662,0,0,375
MSitAE-SEPTEMBER-2022,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2495,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,17781,0,0,1639,0,0,0,0,0,0,0,0,1465,0,4003,0,0,415
MSitAE-SEPTEMBER-2022,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7152,0,0,40,0,0,2491,0,0,10,0,0,348,0,1907,0,0,579
MSitAE-SEPTEMBER-2022,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12399,0,5283,33,0,510,3663,0,0,0,0,145,904,100,5411,0,0,831
MSitAE-SEPTEMBER-2022,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19393,1614,0,0,0,0,9429,99,0,0,0,0,1412,825,4839,4,0,3339
MSitAE-SEPTEMBER-2022,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3536,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2607,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1300,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5316,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11028,1150,5805,425,0,108,4067,17,103,163,0,4,482,0,4208,14,0,1204
MSitAE-SEPTEMBER-2022,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5677,0,0,0,0,0,1580,0,0,0,0,0,138,0,1795,0,0,243
MSitAE-SEPTEMBER-2022,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5534,0,3054,57,0,0,3342,0,73,24,0,0,469,245,1579,0,0,1082
MSitAE-SEPTEMBER-2022,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
MSitAE-SEPTEMBER-2022,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6832,0,3151,77,0,19,3038,0,169,26,0,0,275,411,1837,0,138,479
MSitAE-SEPTEMBER-2022,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,60
MSitAE-SEPTEMBER-2022,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4805,0,0,0,0,0,755,0,0,0,0,0,0,0,896,0,0,211
MSitAE-SEPTEMBER-2022,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10021,0,0,229,0,0,1416,0,0,0,0,0,195,17,1653,0,0,222
MSitAE-SEPTEMBER-2022,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7926,0,2930,113,0,13,3438,0,121,24,0,3,602,553,2416,0,17,772
MSitAE-SEPTEMBER-2022,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11601,0,5387,258,0,0,5923,0,1,107,0,0,1129,176,3451,0,0,1171
MSitAE-SEPTEMBER-2022,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,8051,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,4843,0,0,400,0,0,140,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,137,0,0,1340,0,0,3,0,0,2,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,83,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,48,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,566,0,0,1844,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,33,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9252,0,4542,139,0,0,4930,0,330,22,0,0,307,0,4707,0,0,479
MSitAE-SEPTEMBER-2022,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595
MSitAE-SEPTEMBER-2022,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4470,0,796,93,0,38,1907,0,0,42,0,0,251,60,1091,0,0,368
MSitAE-SEPTEMBER-2022,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4400,0,150,186,0,4,372,0,0,13,0,0,0,0,821,0,0,169
MSitAE-SEPTEMBER-2022,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11626,0,4653,332,0,136,5552,0,729,2,0,6,634,578,2982,0,61,1492
MSitAE-SEPTEMBER-2022,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9275,0,5823,224,0,85,0,0,0,0,0,0,690,515,2612,0,27,515
MSitAE-SEPTEMBER-2022,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,10857,0,2382,891,0,40,5640,0,106,411,0,0,916,204,3174,0,0,2069
MSitAE-SEPTEMBER-2022,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11840,0,0,442,0,0,4446,0,0,0,0,0,458,67,1353,0,0,269
MSitAE-SEPTEMBER-2022,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11577,1493,6162,0,0,569,4320,74,0,0,0,0,421,1,3060,15,0,2626
MSitAE-SEPTEMBER-2022,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10085,0,0,0,0,0,4157,0,0,0,0,0,371,0,2324,0,0,1241
MSitAE-SEPTEMBER-2022,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3597,0,9869,0,0,0,0,0,0,0,0,0,313,10,1395,0,512,2087
MSitAE-SEPTEMBER-2022,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11284,0,5594,7,0,0,6136,0,627,1,0,0,1183,869,3667,0,0,991
MSitAE-SEPTEMBER-2022,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1056,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6123,0,0,1479,0,0,2,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,13730,2035,0,0,0,0,5877,112,0,0,0,0,943,717,3897,14,0,1086
MSitAE-SEPTEMBER-2022,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27686,0,2224,810,0,90,10515,0,230,236,0,10,2488,5,7898,0,251,1047
MSitAE-SEPTEMBER-2022,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5664,0,2084,0,0,42,3295,0,9,0,0,0,553,24,1569,0,0,441
MSitAE-SEPTEMBER-2022,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,7217,0,3279,271,0,18,2676,0,5,41,0,0,873,14,2721,0,0,696
MSitAE-SEPTEMBER-2022,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4983,0,0,0,0,0,814,0,0,0,0,0,0,0,963,0,0,211
MSitAE-SEPTEMBER-2022,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5273,280,8,370,0,0,2210,0,0,0,0,0,239,14,1503,0,0,560
MSitAE-SEPTEMBER-2022,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7693,0,4722,466,0,76,2377,0,58,119,0,0,690,0,1602,0,0,419
MSitAE-SEPTEMBER-2022,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,13990,0,8844,76,0,787,7376,0,1295,27,0,129,1540,745,3519,0,0,652
MSitAE-SEPTEMBER-2022,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5164,0,4639,0,0,410,2507,0,155,0,0,8,391,93,2020,0,0,1473
MSitAE-SEPTEMBER-2022,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,10336,0,3377,0,0,0,3317,0,7,0,0,0,640,1,2557,0,0,299
MSitAE-SEPTEMBER-2022,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17967,0,8891,457,0,0,0,0,0,0,0,0,770,11,2534,0,0,359
MSitAE-SEPTEMBER-2022,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7754,0,4387,0,0,0,3879,0,34,0,0,0,1041,131,2103,0,0,513
MSitAE-SEPTEMBER-2022,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,30265,0,48,219,0,0,14524,0,0,128,0,0,3740,775,9013,0,0,4676
MSitAE-SEPTEMBER-2022,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8578,0,10182,0,0,0,1827,0,46,0,0,0,0,0,4982,0,59,996
MSitAE-SEPTEMBER-2022,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9456,0,615,59,0,0,4729,0,0,2,0,0,611,267,2511,0,0,443
MSitAE-SEPTEMBER-2022,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,5358,0,0,0,0,0,21,0,0,0,0,0,0,0,1,7
MSitAE-SEPTEMBER-2022,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16541,0,2291,0,0,0,2929,0,9,0,0,0,821,40,4984,0,0,977
MSitAE-SEPTEMBER-2022,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,1434,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,870,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0
MSitAE-SEPTEMBER-2022,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12519,0,0,203,0,0,0,0,0,0,0,0,952,113,3505,10,0,1992
MSitAE-SEPTEMBER-2022,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6130,0,0,593,0,0,2925,0,0,213,0,0,618,0,2105,0,0,860
MSitAE-SEPTEMBER-2022,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6597,0,2489,30,0,13,3579,0,10,10,0,0,694,405,2114,0,0,710
MSitAE-SEPTEMBER-2022,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,14994,0,5394,0,0,165,0,0,0,0,0,0,98,7,4125,0,0,1441
MSitAE-SEPTEMBER-2022,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9038,366,8238,0,0,0,4806,0,525,0,0,0,704,924,3592,3,0,1441
MSitAE-SEPTEMBER-2022,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,10948,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2022,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5657,0,10187,0,0,0,3265,0,497,0,0,0,484,669,1859,0,27,959
MSitAE-SEPTEMBER-2022,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16545,238,8660,439,0,0,8570,0,450,109,0,0,2242,374,5160,0,0,1499
