Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-AUGUST-2022,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,5371,0,1648,422,0,287,1834,0,34,0,0,0,422,0,1721,0,0,118
MSitAE-AUGUST-2022,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9893,0,5224,0,0,286,4330,0,204,0,0,0,1157,29,2173,0,133,1715
MSitAE-AUGUST-2022,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14185,1100,8517,917,0,0,6246,199,18,108,0,0,1345,11,3069,0,0,418
MSitAE-AUGUST-2022,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5232,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10853,1362,6169,519,0,138,4335,15,163,218,0,5,670,3,4213,25,0,1129
MSitAE-AUGUST-2022,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2440,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,13552,0,8796,68,0,1262,7058,0,1942,22,0,243,1396,647,3477,0,0,660
MSitAE-AUGUST-2022,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6909,0,0,1057,0,0,1,0,0,1,0,0,0,0,0,0
MSitAE-AUGUST-2022,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2484,0,0,0,0,0,33,0,0,0,32,1,0,0,0,0
MSitAE-AUGUST-2022,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5577,0,0,95,0,0,157,0,0,23,0,0,0,0,0,0
MSitAE-AUGUST-2022,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5427,0,0,152,0,0,2442,0,0,33,0,0,198,278,1263,0,0,522
MSitAE-AUGUST-2022,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,11254,0,0,0,0,0,403,0,0,0,0,0,0,0,0,107
MSitAE-AUGUST-2022,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8876,0,1987,775,0,1096,4323,0,63,0,0,0,157,0,2970,0,0,536
MSitAE-AUGUST-2022,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2158,0,0,52,0,0,64,0,0,1,0,0,0,0,0,0
MSitAE-AUGUST-2022,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,4701,0,0,127,0,0,351,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,170,0,0,1339,0,0,0,0,0,1,0,0,0,0,0,0
MSitAE-AUGUST-2022,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,134,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,46,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,581,0,0,1596,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,37,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,NQT10,NHS ENGLAND SOUTH EAST ,ASSURA READING LLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2942,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9
MSitAE-AUGUST-2022,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5944,0,3677,57,0,0,3698,0,227,36,0,0,607,145,1673,0,0,1148
MSitAE-AUGUST-2022,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9947,0,986,0,0,0,2881,0,0,0,0,0,971,20,2417,0,93,1448
MSitAE-AUGUST-2022,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
MSitAE-AUGUST-2022,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6486,0,2931,29,0,10,2478,0,97,9,0,0,266,415,1784,0,132,491
MSitAE-AUGUST-2022,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4201,0,0,0,0,0,413,0,0,0,0,0,0,0,828,0,0,242
MSitAE-AUGUST-2022,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6456,0,12406,0,0,0,3518,0,951,0,0,0,433,678,1852,0,18,1073
MSitAE-AUGUST-2022,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16591,263,8544,437,0,0,7967,0,409,91,0,0,2120,300,5109,0,0,1604
MSitAE-AUGUST-2022,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,7357,0,0,113,0,0,0,0,0,0,0,0,713,0,2513,0,0,482
MSitAE-AUGUST-2022,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9148,0,5915,46,0,16,0,0,0,0,0,0,724,402,1904,0,21,454
MSitAE-AUGUST-2022,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9345,0,1426,694,0,0,2236,0,0,81,0,0,423,612,2260,0,0,809
MSitAE-AUGUST-2022,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,73
MSitAE-AUGUST-2022,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8081,0,0,0,0,0,2175,0,0,0,0,0,479,34,967,0,0,91
MSitAE-AUGUST-2022,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12568,0,5626,28,0,527,3549,0,0,0,0,1,872,130,5343,0,0,828
MSitAE-AUGUST-2022,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,10267,0,3543,1,0,0,3280,0,18,1,0,0,770,0,2612,0,0,359
MSitAE-AUGUST-2022,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8292,0,0,405,0,0,0,0,0,0,0,0,1091,0,1919,0,0,143
MSitAE-AUGUST-2022,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12583,0,3531,0,0,0,5092,0,1,0,0,0,1280,207,2850,0,437,699
MSitAE-AUGUST-2022,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9011,0,1134,81,0,0,3251,0,0,5,0,0,1295,183,2419,0,0,335
MSitAE-AUGUST-2022,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
MSitAE-AUGUST-2022,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,7918,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,8410,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MSitAE-AUGUST-2022,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3497,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2778,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1341,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,26057,2871,6104,854,84,2276,13178,44,479,392,1,26,3620,9,7385,40,5,1672
MSitAE-AUGUST-2022,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,7472,0,3529,281,0,31,2812,0,57,44,0,0,693,13,2743,0,0,667
MSitAE-AUGUST-2022,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4430,0,851,124,0,48,1772,0,0,46,0,0,317,82,1036,0,0,370
MSitAE-AUGUST-2022,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,3348,0,4751,46,0,208,1699,0,711,25,0,36,744,21,1772,0,695,552
MSitAE-AUGUST-2022,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11385,0,4320,31,0,174,6740,0,737,1,0,16,749,540,2940,0,64,1428
MSitAE-AUGUST-2022,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11443,2102,0,327,0,0,3337,13,0,0,0,0,375,0,2684,0,0,943
MSitAE-AUGUST-2022,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4126,0,0,61,0,22,1837,0,0,0,0,0,231,74,853,0,0,145
MSitAE-AUGUST-2022,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10037,0,9198,481,0,2,5584,0,1,241,0,0,856,709,2211,0,0,1546
MSitAE-AUGUST-2022,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,7631,0,6987,423,0,0,3299,0,128,137,0,0,965,148,2402,0,0,856
MSitAE-AUGUST-2022,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17330,0,8548,341,0,0,0,0,0,0,0,0,811,22,2524,0,0,318
MSitAE-AUGUST-2022,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5546,0,3400,33,0,26,2257,0,27,8,0,0,943,36,1622,0,0,809
MSitAE-AUGUST-2022,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,30344,0,57,168,0,0,14379,0,0,72,0,0,3931,525,8567,0,0,5009
MSitAE-AUGUST-2022,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11526,0,0,181,0,0,3410,0,0,0,0,0,294,33,1429,0,0,430
MSitAE-AUGUST-2022,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1005,0,0,86,0,0,3,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,6932,0,2811,207,0,0,2580,0,0,38,0,0,590,236,1769,0,0,86
MSitAE-AUGUST-2022,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9958,0,0,0,0,0,5297,0,0,0,0,0,873,408,2920,0,0,1735
MSitAE-AUGUST-2022,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8481,0,0,249,0,0,3287,0,0,79,0,0,1032,102,2560,0,0,654
MSitAE-AUGUST-2022,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3494,0,0,176,0,0,50,0,0,1,0,0,0,0,0,0
MSitAE-AUGUST-2022,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1114,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,7104,0,0,220,0,0,63,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1621,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1024,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5513,0,0,0,0,0,1202,0,0,0,0,0,108,0,1701,0,0,311
MSitAE-AUGUST-2022,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5493,0,1815,0,0,46,2953,0,169,0,0,9,520,18,1505,0,0,432
MSitAE-AUGUST-2022,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9149,0,4956,145,0,0,5193,0,143,27,0,0,282,0,4454,0,0,350
MSitAE-AUGUST-2022,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15103,0,5280,0,0,18,0,0,0,0,0,0,88,7,4073,0,0,1486
MSitAE-AUGUST-2022,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9384,397,8691,0,0,33,4819,0,425,0,0,1,596,924,3495,6,0,1337
MSitAE-AUGUST-2022,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7551,0,0,0,0,0,3299,0,0,0,0,0,820,10,2291,0,3,1294
MSitAE-AUGUST-2022,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7518,0,4986,394,0,34,2423,0,68,111,0,0,679,0,1605,0,0,437
MSitAE-AUGUST-2022,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11378,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2022,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6724,0,357,76,0,0,0,0,0,0,0,0,570,223,1585,0,0,682
MSitAE-AUGUST-2022,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11249,0,2830,948,0,57,5869,0,95,410,0,1,959,284,3080,0,0,2140
MSitAE-AUGUST-2022,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12176,658,4007,0,0,0,3707,0,0,0,0,0,43,40,3279,0,0,974
MSitAE-AUGUST-2022,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12452,419,7371,821,0,352,6708,0,406,352,0,8,1295,346,4789,0,0,2531
MSitAE-AUGUST-2022,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7737,187,4366,0,0,78,0,0,0,0,0,0,506,774,2337,0,988,0
MSitAE-AUGUST-2022,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
MSitAE-AUGUST-2022,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10945,0,280,6,0,260,3602,0,0,4,0,0,774,1,3615,0,0,916
MSitAE-AUGUST-2022,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7907,621,1755,97,0,25,3450,3,0,23,0,0,220,800,1505,0,0,1568
MSitAE-AUGUST-2022,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5726,0,0,0,0,0,46,0,0,0,0,0,0,0,7,0,188
MSitAE-AUGUST-2022,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1519,0,0,0,0,0,5,0,0,0,0,0,0,0,7,584
MSitAE-AUGUST-2022,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,14270,0,12485,67,0,43,8489,0,1406,29,0,3,877,348,3766,0,244,1664
MSitAE-AUGUST-2022,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,5654,0,0,0,0,0,13,0,0,0,0,0,0,0,0,36
MSitAE-AUGUST-2022,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8528,0,3082,14,0,22,3217,0,165,2,0,3,622,415,2508,0,21,759
MSitAE-AUGUST-2022,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8373,0,0,148,0,0,3285,0,0,53,0,0,825,57,3109,0,0,1414
MSitAE-AUGUST-2022,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3761,0,10256,0,0,0,0,0,0,0,0,0,453,18,1416,0,465,2016
MSitAE-AUGUST-2022,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16366,0,2468,0,0,0,2538,0,39,0,0,0,521,2,5104,0,0,871
MSitAE-AUGUST-2022,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7223,0,6558,0,0,1053,4540,0,474,0,0,185,1518,0,2810,0,0,712
